Day,Search term,Match type,Added/Excluded,Ad group,Keyword,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. rate,Conversions,Cost / conv.
2026-04-12,vakantiewoningen voor groepen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,ferienhaus 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[bungalow 14 personen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,huisje met subtropisch zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[huisje met subtropisch zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,vakantiebungalow,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalow],2,5,40.00%,EUR,1.92,3.84,0.00%,0.00,0.00
2026-04-03,huis met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisjes met hottub],1,1,100.00%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-04-09,vakantiehuizen groep,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familiebungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,knus vakantiehuisje 2 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[vakantiehuisje voor 2 personen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,vakantiepark met 10 persoons huis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 persoons huisje],2,1,200.00%,EUR,1.98,3.96,0.00%,0.00,0.00
2026-04-02,vakantiehuisje 4 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[4 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,prive villa met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,kindvriendelijke vakantiebestemmingen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,bungalow met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[bungalow met jacuzzi],0,5,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,vakantiehuis 10 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis 10 personen],4,15,26.67%,EUR,1.97,7.89,0.00%,0.00,0.00
2026-04-12,groepshuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,bungalowpark met wellness,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[bungalowpark met wellness],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,huisje met whirlpool huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huis huren met bubbelbad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiehuis voor 8 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[vakantiehuisje 8 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,overnachten met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[logeren met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,leuke vakantieparken,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[vakantiepark],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,vakantiehuis huren 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,huisje met bubbelbad,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met bubbelbad],1,11,9.09%,EUR,0.93,0.93,0.00%,0.00,0.00
2026-04-07,10 persoons huis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis voor 10 personen],1,1,100.00%,EUR,1.93,1.93,0.00%,0.00,0.00
2026-04-08,vakantiehuis te huur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie woning huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiehuis voor kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiehuisje met kinderen],2,2,100.00%,EUR,1.95,3.89,0.00%,0.00,0.00
2026-04-13,grote groepsaccommodatie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,park met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[park met jacuzzi],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiepark netherlands,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[vakantiepark],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,familie vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familiepark],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,vakantiehuis met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[vakantiehuis met jacuzzi],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,nachtje weg met 2 kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],1,1,100.00%,EUR,1.37,1.37,0.00%,0.00,0.00
2026-04-11,vakantiehuis boeken,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],1,3,33.33%,EUR,1.99,1.99,0.00%,0.00,0.00
2026-04-10,9 personen vakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[9 personen vakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,vakantiepark met hottub,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[vakantiepark met hottub],1,1,100.00%,EUR,1.91,1.91,0.00%,0.00,0.00
2026-04-04,vakantiewoning 10 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiewoning 10 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,wellness boshuisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje in het bos],1,1,100.00%,EUR,1.94,1.94,0.00%,0.00,0.00
2026-04-09,leuk vakantiepark voor kleine kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark met kleine kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,weekendje weg 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiewoning 10 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,familie vakantiehuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,huisje met wellness,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[huisje met wellness],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,recreatiewoning,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,leuk vakantiepark met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],1,1,100.00%,EUR,1.90,1.90,0.00%,0.00,0.00
2026-03-31,huisje huren 8 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen huisje huren],2,2,100.00%,EUR,1.98,3.96,0.00%,0.00,0.00
2026-04-09,huisje huren met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje huren met jacuzzi],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,accommodatie 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vakantiehuis hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisjes met hottub],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,groepsaccommodatie 17 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[17 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,vakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuis],13,93,13.98%,EUR,1.94,25.22,15.38%,2.00,12.61
2026-04-05,bungalow huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiebungalow huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,huisje huren met bubbelbad,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje huren met bubbelbad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,groepshuis 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[groepsaccommodatie 10 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,vakantiepark voor kids,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kindvriendelijk],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,vakantiehuisje 9 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[9 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,vakantiehuis 17 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis 17 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,vakantie villa met prive zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,groepsaccommodatie 40 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[40 persoons vakantiehuis],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,kindervakanties,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,16 persoons vakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > 14-19 persoons,[16 persoons vakantiehuis],2,25,8.00%,EUR,1.92,3.83,0.00%,0.00,0.00
2026-04-08,familieweekend 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,accommodatie met sauna,Exact match,Added,LDL | NL | S | GE | Accommodations > sauna,[accommodatie met sauna],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,glamping met hond,Exact match,Added,LDL | NL | S | GE | Accommodations > glamping,[glamping met hond],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,huisje voor 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 persoons huisje],1,2,50.00%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-04-04,huisje huren met sauna,Exact match,Added,LDL | NL | S | GE | Accommodations > sauna,[huisje huren met sauna],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,grote vakantiehuisjes,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[grote vakantiehuizen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,groepsaccommodatie 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 personen vakantiehuisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,vakantiehuisjes met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuisje met zwembad],1,1,100.00%,EUR,1.90,1.90,0.00%,0.00,0.00
2026-04-04,park voor kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[park met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,familiehuis huren 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huisje aan zee met jacuzzi,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[strandhuis met jacuzzi],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,vakantiehuisje met prive zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuisje met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantieparken met zwemparadijs,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark subtropisch zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vakantiehuis voor 15 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis voor 15 personen],1,2,50.00%,EUR,1.07,1.07,0.00%,0.00,0.00
2026-04-01,huisje met subtropisch zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[huisje met subtropisch zwembad],1,2,50.00%,EUR,1.95,1.95,0.00%,0.00,0.00
2026-04-10,vakantiehuis voor 16 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis voor 16 personen],2,2,100.00%,EUR,1.78,3.56,0.00%,0.00,0.00
2026-04-04,villa met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],1,1,100.00%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-08,villa zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuizen met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,vakantiepark met wellness,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[vakantiepark met wellness],1,2,50.00%,EUR,1.43,1.43,0.00%,0.00,0.00
2026-04-06,groepshuis 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 persoons vakantiehuis],1,1,100.00%,EUR,1.99,1.99,0.00%,0.00,0.00
2026-04-11,groepsaccommodatie 36 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[36 personen vakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,huis huren voor 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],1,1,100.00%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-03-31,beste vakantiepark met subtropisch zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark subtropisch zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,vakantiehuisje,Exact match (close variant),Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuis],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huis groep huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,familie vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,familie accommodatie 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,vakantiehuis familie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familie huis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,accommodatie 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],1,1,100.00%,EUR,1.48,1.48,0.00%,0.00,0.00
2026-04-11,huisje met wellness huren,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[huisje met wellness huren],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiepark met baby,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],2,3,66.67%,EUR,1.94,3.88,0.00%,0.00,0.00
2026-04-12,vakantiehuizen 13 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[13 personen vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,waterpark vakantie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[park met waterpark],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,luxe campings,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > glamping,[luxe glamping],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,gezin op reis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,familiehuizen vakantie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[grote vakantiehuizen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,leuke overnachtingen met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiewoningen te huur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie woning huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,groepsaccommodatie 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 personen huisje huren],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,villas met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis prive zwembad],1,4,25.00%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-04-13,overnachten met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[accommodatie met hottub],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,familiehuizen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familie huis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,prive villa met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met prive zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,overnachting met jacuzzi,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[accommodatie met jacuzzi],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,wellness huisje met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje met jacuzzi],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,te huur vakantiewoning,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie woning huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vakantiebungalow,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalows],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiehuisje met kinderen,Exact match,Added,LDL | NL | S | GE | Accommodations > kinderen,[vakantiehuisje met kinderen],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,accommodatie 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[huisje 10 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,groepsaccommodatie 40 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[40 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,goedkope groepsaccommodatie 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 personen huisje huren],0,5,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,huisje huren met sauna,Exact match,Added,LDL | NL | S | GE | Accommodations > sauna,[huisje huren met sauna],4,4,100.00%,EUR,1.54,6.15,0.00%,0.00,0.00
2026-04-06,vakantiepark voor kleine kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,vakantiewoning 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],1,1,100.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-05,vakantie huisje huren,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisje huren],4,19,21.05%,EUR,1.73,6.91,0.00%,0.00,0.00
2026-04-12,familiehuis 16 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[16 persoons vakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,16 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[16 personen vakantie],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiepark 2 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[2 personen bungalow],1,2,50.00%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-03-31,huisje 2 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[2 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
